,Unnamed: 0,0-25%,25-50%,50-75%,75-100%,major_class
515,pozo_3_img_109.png,Grueso,Grueso,Grueso,Grueso,Grueso
516,pozo_3_img_110.png,Grueso,Grueso,Grueso,Grueso,Grueso
517,pozo_3_img_111.png,Grueso,Grueso,Grueso,Grueso,Grueso
518,pozo_3_img_113.png,Grueso,Grueso,Grueso,Grueso,Grueso
519,pozo_3_img_114.png,Grueso,Grueso,Grueso,Grueso,Grueso
520,pozo_3_img_115.png,Grueso,Grueso,Grueso,Grueso,Grueso
521,pozo_3_img_130.png,Grueso,Grueso,Grueso,Grueso,Grueso
522,pozo_3_img_131.png,Grueso,Grueso,Grueso,Grueso,Grueso
523,pozo_3_img_135.png,Grueso,Grueso,Grueso,Grueso,Grueso
524,pozo_3_img_136.png,Grueso,Grueso,Grueso,Grueso,Grueso
525,pozo_3_img_137.png,Grueso,Grueso,Grueso,Grueso,Grueso
526,pozo_3_img_138.png,Grueso,Grueso,Grueso,Grueso,Grueso
527,pozo_3_img_139.png,Grueso,Grueso,Grueso,Grueso,Grueso
528,pozo_3_img_140.png,Grueso,Grueso,Grueso,Grueso,Grueso
529,pozo_3_img_141.png,Grueso,Grueso,Grueso,Grueso,Grueso
530,pozo_3_img_153.png,Grueso,Grueso,Grueso,Grueso,Grueso
531,pozo_3_img_167.png,Grueso,Grueso,Grueso,Grueso,Grueso
532,pozo_3_img_168.png,Grueso,Grueso,Grueso,Grueso,Grueso
533,pozo_3_img_169.png,Grueso,Grueso,Grueso,Grueso,Grueso
534,pozo_3_img_170.png,Grueso,Grueso,Grueso,Grueso,Grueso
535,pozo_3_img_171.png,Grueso,Grueso,Grueso,Grueso,Grueso
536,pozo_3_img_172.png,Grueso,Grueso,Grueso,Grueso,Grueso
537,pozo_3_img_173.png,Grueso,Grueso,Grueso,Grueso,Grueso
538,pozo_3_img_185.png,Grueso,Grueso,Grueso,Grueso,Grueso
539,pozo_3_img_217.png,Grueso,Grueso,Grueso,Grueso,Grueso
540,pozo_3_img_251.png,Grueso,Grueso,Grueso,Grueso,Grueso
541,pozo_3_img_253.png,Grueso,Grueso,Grueso,Grueso,Grueso
542,pozo_3_img_255.png,Grueso,Grueso,Grueso,Grueso,Grueso
543,pozo_3_img_256.png,Grueso,Grueso,Grueso,Grueso,Grueso
544,pozo_3_img_257.png,Grueso,Grueso,Grueso,Grueso,Grueso
545,pozo_3_img_258.png,Grueso,Grueso,Grueso,Grueso,Grueso
546,pozo_3_img_259.png,Grueso,Grueso,Grueso,Grueso,Grueso
547,pozo_3_img_260.png,Grueso,Grueso,Grueso,Grueso,Grueso
548,pozo_3_img_261.png,Grueso,Grueso,Grueso,Grueso,Grueso
549,pozo_3_img_262.png,Grueso,Grueso,Grueso,Grueso,Grueso
550,pozo_3_img_263.png,Grueso,Grueso,Grueso,Grueso,Grueso
551,pozo_3_img_264.png,Grueso,Grueso,Grueso,Grueso,Grueso
552,pozo_3_img_265.png,Grueso,Grueso,Grueso,Grueso,Grueso
553,pozo_3_img_266.png,Grueso,Grueso,Grueso,Grueso,Grueso
554,pozo_3_img_283.png,Grueso,Grueso,Grueso,Grueso,Grueso
555,pozo_3_img_284.png,Grueso,Grueso,Grueso,Grueso,Grueso
556,pozo_3_img_285.png,Grueso,Grueso,Grueso,Grueso,Grueso
557,pozo_3_img_286.png,Grueso,Grueso,Grueso,Grueso,Grueso
560,pozo_3_img_175.png,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
561,pozo_3_img_176.png,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
562,pozo_3_img_287.png,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
563,pozo_3_img_288.png,Granulo o mayor,no,Granulo o mayor,Granulo o mayor,Granulo o mayor
564,pozo_3_img_289.png,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
565,pozo_3_img_290.png,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
566,pozo_3_img_291.png,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
567,pozo_3_img_292.png,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
568,pozo_3_img_293.png,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
569,pozo_3_img_294.png,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
570,pozo_3_img_295.png,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
571,pozo_3_img_296.png,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
572,pozo_3_img_174.png,Grueso,Grueso,Granulo o mayor,Granulo o mayor,Granulo o mayor
573,pozo_3_img_282.png,Granulo o mayor,Grueso,Grueso,Grueso,Grueso
592,pozo_3_img_36.png,Muy fino,Muy fino,Muy fino,Limo,Muy fino
593,pozo_3_img_37.png,Limo,Muy fino,Muy fino,no,Muy fino
594,pozo_3_img_38.png,Muy fino,Muy fino,Limo,Muy fino,Muy fino
596,pozo_3_img_40.png,no,Muy fino,Limo,Muy fino,Muy fino
599,pozo_3_img_224.png,Fino,Limo,Muy fino,Muy fino,Muy fino
648,pozo_3_img_210.png,Medio,Medio,Medio,Medio,Medio
649,pozo_3_img_211.png,Medio,Medio,Medio,Medio,Medio
650,pozo_3_img_212.png,Medio,Medio,Medio,Medio,Medio
651,pozo_3_img_213.png,Medio,Medio,Medio,Medio,Medio
652,pozo_3_img_216.png,Medio,Medio,Medio,Medio,Medio
654,pozo_3_img_219.png,Medio,Medio,Medio,Medio,Medio
655,pozo_3_img_220.png,Medio,Medio,Medio,Medio,Medio
656,pozo_3_img_221.png,Medio,Medio,Medio,Medio,Medio
657,pozo_3_img_222.png,Medio,Medio,Medio,Medio,Medio
658,pozo_3_img_267.png,Medio,Medio,Medio,Medio,Medio
659,pozo_3_img_268.png,Medio,Medio,Medio,Medio,Medio
660,pozo_3_img_269.png,Medio,Medio,Medio,Medio,Medio
661,pozo_3_img_270.png,Medio,Medio,Medio,Medio,Medio
662,pozo_3_img_271.png,Medio,Medio,Medio,Medio,Medio
663,pozo_3_img_272.png,Medio,Medio,Medio,Medio,Medio
664,pozo_3_img_273.png,Medio,Medio,Medio,Medio,Medio
665,pozo_3_img_274.png,Medio,Medio,Medio,Medio,Medio
666,pozo_3_img_275.png,Medio,Medio,Medio,Medio,Medio
667,pozo_3_img_276.png,Medio,Medio,Medio,Medio,Medio
668,pozo_3_img_277.png,Medio,Medio,Medio,Medio,Medio
669,pozo_3_img_278.png,Medio,Medio,Medio,Medio,Medio
670,pozo_3_img_279.png,Medio,Medio,Medio,Medio,Medio
671,pozo_3_img_280.png,Medio,Medio,Medio,Medio,Medio
672,pozo_3_img_5.png,Grueso,Grueso,Grueso,Medio,Grueso
673,pozo_3_img_11.png,Grueso,Medio,Medio,Medio,Medio
674,pozo_3_img_13.png,Grueso,Grueso,Grueso,Medio,Grueso
675,pozo_3_img_17.png,Medio,Medio,Grueso,Grueso,Medio
676,pozo_3_img_112.png,Grueso,Medio,Medio,Medio,Medio
677,pozo_3_img_116.png,Grueso,Grueso,Medio,Medio,Medio
678,pozo_3_img_179.png,Grueso,Medio,Medio,Grueso,Medio
679,pozo_3_img_189.png,Medio,Grueso,Grueso,Grueso,Grueso
680,pozo_3_img_252.png,Grueso,Grueso,Medio,Medio,Medio
681,pozo_3_img_254.png,Medio,Grueso,Grueso,Grueso,Grueso
683,pozo_3_img_21.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
684,pozo_3_img_22.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
685,pozo_3_img_23.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
686,pozo_3_img_56.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
687,pozo_3_img_57.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
688,pozo_3_img_61.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
689,pozo_3_img_62.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
690,pozo_3_img_63.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
691,pozo_3_img_197.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
692,pozo_3_img_198.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
693,pozo_3_img_199.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
694,pozo_3_img_200.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
695,pozo_3_img_227.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
696,pozo_3_img_228.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
697,pozo_3_img_229.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
698,pozo_3_img_58.png,Muy fino,Fino,Fino,Fino,Fino
699,pozo_3_img_20.png,Grueso,Muy fino,Muy fino,Muy fino,Muy fino
700,pozo_3_img_178.png,Muy fino,Grueso,Grueso,Grueso,Grueso
701,pozo_3_img_177.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
702,pozo_3_img_55.png,Medio,Medio,Muy fino,Muy fino,Medio
706,pozo_4_img_2.png,Fino,Fino,Fino,Fino,Fino
707,pozo_4_img_3.png,Fino,Fino,Fino,Fino,Fino
708,pozo_4_img_63.png,Fino,Fino,Fino,Fino,Fino
709,pozo_4_img_66.png,Fino,Fino,Fino,Fino,Fino
710,pozo_4_img_67.png,Fino,Fino,Fino,Fino,Fino
711,pozo_4_img_122.png,Fino,Fino,Fino,Fino,Fino
712,pozo_4_img_123.png,Fino,Fino,Fino,Fino,Fino
713,pozo_4_img_64.png,Medio,Fino,Grueso,Grueso,Grueso
714,pozo_4_img_65.png,Grueso,Grueso,Fino,Fino,Grueso
715,pozo_4_img_68.png,Fino,Fino,Medio,Medio,Medio
718,pozo_4_img_18.png,Grueso,Grueso,Grueso,Grueso,Grueso
719,pozo_4_img_19.png,Grueso,Grueso,Grueso,Grueso,Grueso
720,pozo_4_img_20.png,Grueso,Grueso,Grueso,Grueso,Grueso
721,pozo_4_img_21.png,Grueso,Grueso,Grueso,Grueso,Grueso
722,pozo_4_img_22.png,Grueso,Grueso,Grueso,Grueso,Grueso
723,pozo_4_img_23.png,Grueso,Grueso,Grueso,Grueso,Grueso
724,pozo_4_img_24.png,Grueso,Grueso,Grueso,Grueso,Grueso
725,pozo_4_img_28.png,Grueso,Grueso,Grueso,Grueso,Grueso
726,pozo_4_img_29.png,Grueso,Grueso,Grueso,Grueso,Grueso
727,pozo_4_img_43.png,Grueso,Grueso,Grueso,Grueso,Grueso
728,pozo_4_img_44.png,Grueso,Grueso,Grueso,Grueso,Grueso
729,pozo_4_img_45.png,Grueso,Grueso,Grueso,Grueso,Grueso
730,pozo_4_img_46.png,Grueso,Grueso,Grueso,Grueso,Grueso
731,pozo_4_img_49.png,Grueso,Grueso,Grueso,Grueso,Grueso
732,pozo_4_img_50.png,Grueso,Grueso,Grueso,Grueso,Grueso
733,pozo_4_img_51.png,Grueso,Grueso,Grueso,Grueso,Grueso
734,pozo_4_img_52.png,Grueso,Grueso,Grueso,Grueso,Grueso
735,pozo_4_img_53.png,Grueso,Grueso,Grueso,Grueso,Grueso
736,pozo_4_img_54.png,Grueso,Grueso,Grueso,Grueso,Grueso
747,pozo_4_img_31.png,Limo,Limo,no,no,Limo
748,pozo_4_img_32.png,Limo,Limo,Limo,Limo,Limo
749,pozo_4_img_33.png,Limo,Limo,Limo,Limo,Limo
750,pozo_4_img_34.png,Limo,Limo,Limo,Limo,Limo
751,pozo_4_img_35.png,Limo,Limo,Limo,Limo,Limo
752,pozo_4_img_36.png,Limo,Limo,Limo,Limo,Limo
753,pozo_4_img_37.png,Limo,Limo,Limo,Limo,Limo
754,pozo_4_img_38.png,Limo,Limo,Limo,Limo,Limo
755,pozo_4_img_39.png,Limo,Limo,Limo,Limo,Limo
756,pozo_4_img_40.png,Limo,Limo,Limo,Limo,Limo
757,pozo_4_img_82.png,Medio,Medio,Limo,Limo,Limo
758,pozo_4_img_83.png,Limo,Limo,Limo,Limo,Limo
759,pozo_4_img_84.png,Limo,Limo,Limo,Limo,Limo
760,pozo_4_img_85.png,Limo,Limo,Limo,Limo,Limo
761,pozo_4_img_86.png,Limo,Limo,Limo,Limo,Limo
762,pozo_4_img_87.png,Limo,Limo,Limo,Limo,Limo
763,pozo_4_img_88.png,Limo,Limo,Limo,Limo,Limo
764,pozo_4_img_89.png,Limo,Limo,Limo,Limo,Limo
765,pozo_4_img_90.png,Limo,Limo,Limo,Limo,Limo
766,pozo_4_img_91.png,Limo,Limo,Limo,Limo,Limo
767,pozo_4_img_92.png,Limo,Limo,Limo,Limo,Limo
768,pozo_4_img_93.png,Limo,Limo,Limo,Limo,Limo
769,pozo_4_img_94.png,Limo,Limo,Limo,Limo,Limo
770,pozo_4_img_95.png,Limo,Limo,Limo,Limo,Limo
771,pozo_4_img_96.png,Limo,Limo,Limo,Limo,Limo
772,pozo_4_img_97.png,Limo,Limo,Limo,Limo,Limo
773,pozo_4_img_98.png,Limo,Limo,Limo,Limo,Limo
774,pozo_4_img_99.png,Limo,Limo,Limo,Limo,Limo
775,pozo_4_img_100.png,Limo,Limo,Limo,Limo,Limo
776,pozo_4_img_101.png,Limo,Limo,Limo,Limo,Limo
777,pozo_4_img_102.png,Limo,Limo,Limo,Limo,Limo
778,pozo_4_img_103.png,Limo,Limo,Limo,Limo,Limo
779,pozo_4_img_104.png,Limo,Limo,Limo,Limo,Limo
780,pozo_4_img_105.png,Limo,Limo,Limo,Limo,Limo
781,pozo_4_img_106.png,Limo,Limo,Limo,Limo,Limo
782,pozo_4_img_107.png,Limo,Limo,Limo,Limo,Limo
783,pozo_4_img_108.png,Limo,Limo,Limo,Limo,Limo
784,pozo_4_img_109.png,Limo,Limo,Limo,Limo,Limo
785,pozo_4_img_110.png,Limo,Limo,Limo,Limo,Limo
786,pozo_4_img_111.png,Limo,Limo,Limo,Limo,Limo
787,pozo_4_img_112.png,Limo,Limo,Limo,Limo,Limo
788,pozo_4_img_113.png,Limo,Limo,Limo,Limo,Limo
789,pozo_4_img_114.png,Limo,Limo,Limo,Limo,Limo
790,pozo_4_img_115.png,Limo,Limo,Limo,Limo,Limo
791,pozo_4_img_119.png,Limo,Limo,Limo,Limo,Limo
792,pozo_4_img_120.png,Limo,Limo,Limo,Limo,Limo
793,pozo_4_img_121.png,Limo,Limo,Limo,Limo,Limo
794,pozo_4_img_1.png,Limo,Limo,Limo,Fino,Limo
795,pozo_4_img_117.png,Fino,Fino,Limo,Fino,Fino
796,pozo_4_img_118.png,Fino,Limo,Limo,Limo,Limo
797,pozo_4_img_17.png,Grueso,Grueso,Grueso,Limo,Grueso
798,pozo_4_img_41.png,Limo,Limo,Grueso,Grueso,Limo
799,pozo_4_img_116.png,Limo,Limo,Grueso,Grueso,Limo
800,pozo_4_img_10.png,Limo,Limo,Muy fino,Muy fino,Limo
801,pozo_4_img_14.png,Muy fino,Muy fino,Limo,Limo,Limo
802,pozo_4_img_55.png,Medio,Medio,Medio,Medio,Medio
803,pozo_4_img_56.png,Medio,Medio,Medio,Medio,Medio
804,pozo_4_img_57.png,Medio,Medio,Medio,Medio,Medio
805,pozo_4_img_58.png,Medio,Medio,Medio,Medio,Medio
806,pozo_4_img_59.png,Medio,Medio,Medio,Medio,Medio
807,pozo_4_img_60.png,Medio,Medio,Medio,Medio,Medio
808,pozo_4_img_61.png,Medio,Medio,Medio,Medio,Medio
809,pozo_4_img_62.png,Medio,Medio,Medio,Medio,Medio
810,pozo_4_img_69.png,Medio,Medio,Medio,Medio,Medio
811,pozo_4_img_70.png,Medio,Medio,Medio,Medio,Medio
812,pozo_4_img_71.png,Medio,Medio,Medio,Medio,Medio
813,pozo_4_img_72.png,Medio,Medio,Medio,Medio,Medio
814,pozo_4_img_73.png,Medio,Medio,Medio,Medio,Medio
815,pozo_4_img_74.png,Medio,Medio,Medio,Medio,Medio
816,pozo_4_img_75.png,Medio,Medio,Medio,Medio,Medio
817,pozo_4_img_77.png,Medio,Medio,Medio,Medio,Medio
818,pozo_4_img_79.png,Medio,Medio,Medio,Medio,Medio
819,pozo_4_img_80.png,Medio,Medio,Medio,Medio,Medio
820,pozo_4_img_81.png,Medio,Medio,Medio,Medio,Medio
822,pozo_4_img_11.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
823,pozo_4_img_12.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
824,pozo_4_img_13.png,Muy fino,Muy fino,Muy fino,Muy fino,Muy fino
825,pozo_4_img_76.png,Grueso,Muy fino,Medio,Medio,Medio
826,pozo_4_img_78.png,Medio,Medio,Muy fino,Muy fino,Medio
830,pozo_5_img_61.png,Fino,Fino,Fino,Fino,Fino
831,pozo_5_img_62.png,Fino,Fino,Fino,Fino,Fino
832,pozo_5_img_63.png,Fino,Fino,Fino,Fino,Fino
833,pozo_5_img_64.png,Fino,Fino,Fino,Fino,Fino
834,pozo_5_img_65.png,Fino,Fino,Fino,Fino,Fino
835,pozo_5_img_66.png,Fino,Fino,Fino,Fino,Fino
836,pozo_5_img_67.png,Fino,Fino,Fino,Fino,Fino
837,pozo_5_img_68.png,Fino,Fino,Fino,Fino,Fino
838,pozo_5_img_69.png,Fino,Fino,Fino,Fino,Fino
839,pozo_5_img_70.png,Fino,Fino,Fino,Fino,Fino
840,pozo_5_img_120.png,Fino,Fino,Fino,Fino,Fino
841,pozo_5_img_131.png,Fino,Fino,Fino,Fino,Fino
842,pozo_5_img_132.png,Fino,Fino,Fino,Fino,Fino
843,pozo_5_img_137.png,Fino,Fino,Fino,Fino,Fino
844,pozo_5_img_150.png,Fino,Fino,Fino,Fino,Fino
845,pozo_5_img_179.png,Fino,Fino,Fino,Fino,Fino
846,pozo_5_img_180.png,Fino,Fino,Fino,Fino,Fino
847,pozo_5_img_188.png,Fino,Fino,Fino,Fino,Fino
848,pozo_5_img_189.png,Fino,Fino,Fino,Fino,Fino
849,pozo_5_img_190.png,Fino,Fino,Fino,Fino,Fino
850,pozo_5_img_206.png,Fino,Fino,Fino,Fino,Fino
867,pozo_5_img_136.png,Grueso,Grueso,Fino,Fino,Grueso
868,pozo_5_img_228.png,Grueso,Grueso,Grueso,Fino,Grueso
869,pozo_5_img_265.png,Fino,Fino,Grueso,Grueso,Grueso
871,pozo_5_img_177.png,Medio,Medio,Medio,Fino,Medio
872,pozo_5_img_187.png,Medio,Medio,Fino,Fino,Medio
873,pozo_5_img_205.png,Medio,Medio,Fino,Fino,Medio
874,pozo_5_img_230.png,Fino,Medio,Medio,Medio,Medio
875,pozo_5_img_275.png,Fino,Medio,Medio,Medio,Medio
876,pozo_5_img_279.png,Fino,Fino,Medio,Medio,Medio
877,pozo_5_img_338.png,Medio,Medio,Medio,Muy fino,Medio
878,pozo_5_img_1.png,Grueso,Grueso,Grueso,Grueso,Grueso
879,pozo_5_img_2.png,Grueso,Grueso,Grueso,Grueso,Grueso
880,pozo_5_img_3.png,Grueso,Grueso,Grueso,Grueso,Grueso
881,pozo_5_img_4.png,Grueso,Grueso,Grueso,Grueso,Grueso
882,pozo_5_img_5.png,Grueso,Grueso,Grueso,Grueso,Grueso
883,pozo_5_img_6.png,Grueso,Grueso,Grueso,Grueso,Grueso
884,pozo_5_img_7.png,Grueso,Grueso,Grueso,Grueso,Grueso
885,pozo_5_img_8.png,Grueso,Grueso,Grueso,Grueso,Grueso
886,pozo_5_img_13.png,Grueso,Grueso,Grueso,Grueso,Grueso
887,pozo_5_img_14.png,Grueso,Grueso,Grueso,Grueso,Grueso
889,pozo_5_img_16.png,Grueso,Grueso,Grueso,Grueso,Grueso
890,pozo_5_img_121.png,Grueso,Grueso,Grueso,Grueso,Grueso
891,pozo_5_img_122.png,Grueso,Grueso,Grueso,Grueso,Grueso
892,pozo_5_img_123.png,Grueso,Grueso,Grueso,Grueso,Grueso
893,pozo_5_img_124.png,Grueso,Grueso,Grueso,Grueso,Grueso
894,pozo_5_img_125.png,Grueso,Grueso,Grueso,Grueso,Grueso
895,pozo_5_img_126.png,Grueso,Grueso,Grueso,Grueso,Grueso
896,pozo_5_img_127.png,Grueso,Grueso,Grueso,Grueso,Grueso
897,pozo_5_img_128.png,Grueso,Grueso,Grueso,Grueso,Grueso
898,pozo_5_img_129.png,Grueso,Grueso,Grueso,Grueso,Grueso
899,pozo_5_img_130.png,Grueso,Grueso,Grueso,Grueso,Grueso
900,pozo_5_img_133.png,Grueso,Grueso,Grueso,Grueso,Grueso
901,pozo_5_img_134.png,Grueso,Grueso,Grueso,Grueso,Grueso
